15266.9,7802.03
15453.6,8150
15657.1,8228.57
15637.5,8150
15800,8685
15800,8550
15817.9,8496.43
15858.3,8708.33
15875,8975
16000,8850
15935.8,9293.92
15843.5,9132.41
16250,9008.33
16050,9141.67
16250,8997.09
16050,8859.59
16043.1,8850
16079.9,8803
16332.4,8882.12
16252.5,8803
16650,8682.22
16450,8837.6
16100,8587.5
16251.4,8684.14
16120.9,8639.78
16065.6,8446.88
16100,8550
15868.3,7651.67
16146.3,8258.61
15770.3,8043.75
16512.8,8587.66
16450,8550
16155.8,8255.77
16678,8627
16400,8046.43
16910.4,8483.96
33782.9,8953.07
18047.3,8370.27
15950,7317.86
16498.1,7706.34
16400,7736.54
15966.3,7469.67
15950,7412.5
16033,6800
16996.9,7124.48
16071.7,6970.28
18615,6675
16050,6675
16301.5,6374.23
15597.5,6049.17
16050.5,6604
16050,6604.56
15610.4,6201.39
15595.7,6075
16194.5,6004.35
16050.5,6003
16216.9,5916.54
16074.6,5825.44
15874.5,5828.64
16250,5650
16175,5575
16495.5,5777.27
16450,5716.67
16950,6050
16450,5300
31362.7,6275
20295,6275
18765,6050
16965,5300
30282.1,4825
16585,4825
30005.9,4450
29760.3,4100
29673.2,3975
29587.3,3850
16650,3850
16650,3975
16600,3650
16325,3925
16475,4025
16631.2,4025
16650,4100
16650,4450
16448.4,4584.38
16484.6,4753.31
16422.8,4892.39
16175,5437.5
16387.5,5175
16450,5300
16225,5175
16053.6,5346.43
15900,5320.83
15900,5643.75
15832.2,5762.44
15822.4,5813.76
15612.1,5996.58
15362.7,5621.93
15555.4,5913.84
15419.9,5775
15399,5425
15624,5479.64
15552,5553
15399,5554.43
15839.3,5250
15624,5250
15557.1,5216.29
15445.2,5072.37
15225,4952.27
15170.6,4907.74
15102.8,4752.78
15100,4750
15637.5,4600
16070.5,4429.55
16071.7,4433.67
15357.1,4235.71
15998.3,4275
15475,4275
15225,4000
15340.9,4154.55
15225,4000
15391.7,3875
15225,3625
15025,3525
14932.1,3432.14
14920.5,3400
15001.5,3251.47
15146.1,2905.26
15081.6,3195.39
15300,3250
15300,3250
15461.4,3665.91
15419.1,3560.29
15446.5,3512.36
15449,3503
15449,3498.33
15701.5,3503
15700.2,3641.91
15762.2,3744.65
16131.2,3925
15978.8,4128.3
15765.9,3942.05
15736.1,3875
15733,3847
16159.4,3700
15806.2,3700
15799,3406.42
16215.6,3550
15877.4,3550
15799,3370.57
15572.1,3250
15701,3328
15621.6,3328
15503.6,3046.38
15701,3152.5
15576,3152.5
15809.2,3045.27
16600,3163.24
16521.9,3200
16011.3,3200
16872.2,2875
15774.7,2975.28
15875,2875
15725,2950.01
15514.7,2978.84
15222.4,2803.45
15244,2565.71
15575,2949.01
15725,2550
15575,2550
15356,2484.29
15370,2330
15875,2550
15725,2550
15725,1975
17233.3,2550
15875,2550
15875,1735
16399,582.143
22530.9,-7353.2
25371.9,-2333.11
6394.57,5153.26
6306.58,4801.32
6392.86,4600
6458.33,4558.33
6571.15,5009.62
6551.32,5059.21
11144.6,5153.26
11056.6,4801.32
11142.9,4600
11208.3,4558.33
11321.2,5009.62
11301.3,5059.21
15894.6,5153.26
15806.6,4801.32
15892.9,4600
15958.3,4558.33
16071.2,5009.62
16051.3,5059.21
5175,5900
4890,5900
4845.97,5868.55
4729.85,5682.77
4822.01,5513.81
5368.62,5732.45
5350,5754.17
4722.22,8470.37
5088.18,7982.43
5277.08,8154.17
5409.09,8418.18
5150,8850
5050,8950
4950,8850
5100,11150
5500,11550
5500,23918.2
3892.11,24178.9
4227.86,14442.1
4465,11715
4531.67,11615
9925,5900
9640,5900
9595.97,5868.55
9479.85,5682.77
9572.01,5513.81
10118.6,5732.45
10100,5754.17
9472.22,8470.37
9838.18,7982.43
10027.1,8154.17
10159.1,8418.18
9900,8850
9800,8950
9700,8850
9850,11150
10250,11550
10250,23705.9
8660.36,23649.7
8977.86,14442.1
9215,11715
9281.67,11615
14675,5900
14390,5900
14346,5868.55
14229.9,5682.77
14322,5513.81
14868.6,5732.45
14850,5754.17
14222.2,8470.37
14588.2,7982.43
14777.1,8154.17
14909.1,8418.18
14650,8850
14550,8950
14450,8850
